timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand
528,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
534,0.4568979532746181,0.0,0.0,0.0,0.4568979532746181,1.0,1923396.5359587863,853.9731450843815,0.07959462169017138,576603.4640412137,True,0.16935861438351452,0.2800524189820113,0.007486919909092277
540,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
546,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
552,0.2557138905092587,0.0,0.0,0.0,0.2557138905092587,1.0,1315157.5433379598,2249.818204956054,0.0799964594632964,1184842.4566620402,True,0.0,0.24817574073583523,0.007538149773423453
564,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
576,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
582,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
594,0.45615828755123866,0.0,0.0,0.0,0.45615828755123866,1.0,1264963.3005755958,486.0782446289062,0.1533383258088847,658470.8079958181,True,0.13661167680167274,0.28860514092892386,0.030941469820642033
600,0.3179608686024391,0.0,0.0,0.0,0.3179608686024391,1.0,80121.9589480923,598.3680717742444,0.1566317373628738,1184841.3416275035,True,0.0,0.28597279362769157,0.031988074974747545
606,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
612,0.39707611282064287,0.0,0.0,0.0,0.39707611282064287,1.0,1750967.0160281798,853.5264015960697,0.10685976078704565,749032.9839718203,True,0.1003868064112719,0.2807130294651703,0.015976276944200698
630,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
642,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
654,0.10038423349041384,0.0,0.0,0.0,0.10038423349041384,1.0,1746139.4718818637,12843.258703613279,0.0559730550523121,749039.4162739654,True,0.10038423349041384,0.0,0.0
666,0.7529338817683285,0.0,0.0,0.0,0.7529338817683285,1.0,986091.8628412988,315.0157000827789,0.2596407220164777,11011.07247141299,True,0.39559557101143483,0.29261526400886323,0.06472304674803056
672,0.6419694833515776,0.0,0.0,0.0,0.6419694833515776,1.0,695404.5727432584,276.36406166434284,0.2596407220164777,290687.2900980404,True,0.28372508396078383,0.29352135264276313,0.06472304674803056
678,0.6814480136616101,0.0,0.0,0.0,0.6814480136616101,0.0,694923.9956073323,1000.5100187301639,0.07200464182065944,480.57713592608224,True,0.3998077691456296,0.2765456060035483,0.005094638512432198
690,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
696,0.32863420989795633,0.0,0.0,0.0,0.32863420989795633,1.0,1841508.764957454,4778.07774963379,0.05662080307550083,658491.2350425458,True,0.13660350598298168,0.19203070391497468,0.0
708,0.4564669137927222,0.0,0.0,0.0,0.4564669137927222,1.0,365408.90877218463,907.2029658126834,0.08054549337818341,576603.4640408957,True,0.16935861438364175,0.279500110555432,0.007608188853648421
732,0.07276341452502331,0.0,0.0,0.0,0.07276341452502331,0.0,-620641.6212854506,441.9927608394622,0.18102340880127307,4847.432025715354,True,0.39806102718971387,0.2900123753184696,0.03956074274204983
738,0.09848451759780442,0.0,0.0,0.0,0.09848451759780442,0.0,-625474.6036932718,1.5363592576980591,0.9585324647601354,4832.982407821104,True,0.3980668070368716,0.2999652831878677,0.286813085753305
744,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
756,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
762,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
768,0.37621562774081396,0.0,0.0,0.0,0.37621562774081396,1.0,1315146.0681459191,218.40791117757553,0.3118078598910013,1184853.9318540809,True,0.0,0.2950646787966037,0.0811509489442103
774,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
780,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
786,0.37031782197380825,0.0,0.0,0.0,0.37031782197380825,1.0,1841523.874425303,2838.0060333251954,0.05603669618078265,658476.125574697,True,0.13660954977012119,0.23370827220368703,0.0
798,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
804,0.4619818208206339,0.0,0.0,0.0,0.4619818208206339,1.0,1750951.806392387,325.8429450798034,0.2598301653758645,749048.193607613,True,0.10038072255695481,0.28885832433732106,0.07274277392635803
810,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
816,0.6507318618718219,0.0,0.0,0.0,0.6507318618718219,1.0,1841525.6149843386,54.16091196060181,0.733760614658706,658474.3850156612,True,0.1366102459937355,0.29873487921070924,0.21538673666737707
828,0.17240085090365093,0.0,0.0,0.0,0.17240085090365093,1.0,526169.7393549246,11338.629492187498,0.05603669618078265,656862.7935223762,True,0.13725488259104954,0.035145968312601396,0.0
834,0.6325971062550211,0.0,0.0,0.0,0.6325971062550211,1.0,511504.6433979487,2634.445844078064,0.05603669618078265,14665.095956975962,True,0.39413396161720965,0.23846314463781146,0.0
840,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
846,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
852,0.402226248247911,0.0,0.0,0.0,0.402226248247911,0.0,2495172.4557260345,12843.258703613279,0.05662080307550083,4827.5442739653845,True,0.3980689822904139,0.004157265957497114,0.0
858,0.375435297997009,0.0,0.0,0.0,0.375435297997009,1.0,1746113.1514551062,1413.0392666625974,0.08054549337818341,749059.3042709283,True,0.1003762782916287,0.2674508308517318,0.007608188853648421
864,0.3097369721108233,0.0,0.0,0.0,0.3097369721108233,1.0,561266.6011071033,964.4328935241703,0.15709871849859047,1184846.550348003,True,0.0,0.2777844182224219,0.031952553888401396
876,0.5788459006108414,0.0,0.0,0.0,0.5788459006108414,1.0,179496.5696351549,431.4263269925117,0.18102340880127307,376942.4870226467,True,0.24922300519094132,0.29006215267785024,0.03956074274204983
888,0.050824754431219525,0.0,0.0,0.0,0.050824754431219525,1.0,-1273326.3777591246,717.0268336486819,0.21371952157177415,562985.3336545649,True,0.17480586653817404,0.28348338348204527,0.04995829429197588
894,0.04656039380673749,0.0,0.0,0.0,0.04656039380673749,1.0,-1868165.4720229153,539.9077015686034,0.10685976078704565,594839.0942637906,True,0.16206436229448373,0.2875632988286904,0.015976276944200698
900,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
906,0.5805054417464139,0.0,0.0,0.0,0.5805054417464139,1.0,1841539.3071140787,78.92184443473815,0.514580839346871,658460.6928859212,True,0.1366157228456315,0.2981498795617775,0.14573983933900492
912,0.0,0.0,0.0,0.0,0.0,1.0,656696.8508401134,12843.258703613279,0.0559730550523121,1184842.4562739653,True,0.0,0.0,0.0
918,0.06287397671676793,0.0,0.0,0.0,0.06287397671676793,1.0,-92332.71205685649,8.469322031736374,0.7751646705735088,749029.5628969698,True,0.10038817484121206,0.29980145844409706,0.22855013388237022
924,0.09245626087929582,0.0,0.0,0.0,0.09245626087929582,1.0,-101933.65636398457,6.276965181715787,0.7751646705735088,9600.944307128084,True,0.3961596222771488,0.2998528526334391,0.22855013388237022
930,0.08573462846082594,0.0,0.0,0.0,0.08573462846082594,1.0,-392636.7764212562,2.7559679293632504,0.9172155685899048,290703.1200572716,True,0.28371875197709134,0.29993539339292286,0.27369213923824515
942,0.07256381114776236,0.0,0.0,0.0,0.07256381114776236,0.0,-831116.0042172187,507.2435039901733,0.18014970216351966,4831.638285427663,True,0.39806734468582894,0.2881089756504129,0.03946179114138167
948,0.07488737700361874,0.0,0.0,0.0,0.07488737700361874,1.0,-1425983.7317326874,1.0753393840789796,0.9586077842949523,594867.7275154687,True,0.16205290899381253,0.2999747914232522,0.28684606961912257
972,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
978,0.5140480006659169,0.0,0.0,0.0,0.5140480006659169,1.0,1315165.9432158966,47.86286108016968,0.7334656875219473,1184834.0567841034,True,0.0,0.2988974854429219,0.2151505152229951
996,0.08024040342759448,0.0,0.0,0.0,0.08024040342759448,1.0,-538462.2627182652,208.63874026775355,0.4073241326085979,10288.621230386376,True,0.39588455150784546,0.29519403472495415,0.11132544804314516
1002,0.06611013732132132,0.0,0.0,0.0,0.06611013732132132,1.0,-990628.9391139846,172.16336841583248,0.5160379842463811,452166.67639571935,True,0.2191333294417123,0.29603424000173906,0.14593380376976184
1008,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
1014,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,
