timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand,action_taken
8300,0.6931673,0.007591658271849155,-0.8695712829008698,0.06484375,0.6931673078281376,1.0,13528799.910386443,93.72543783187865,0.5160379842463811,376919.4202300936,True,0.24923223190796256,0.29800127215041317,0.14593380376976184,45,4
8374,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1004139.7263412985,0.0,1.0,4651.6665923959235,True,0.39813933336304164,0.3,0.3,45,0
8400,0.86733234,0.007591658271849155,-0.8695712829008698,0.06484375,0.867332309523134,1.0,11279834.851058265,0.0,1.0,331669.22619216476,True,0.2673323095231341,0.3,0.3,46,3
8500,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1000265.8113547029,0.0,1.0,4878.60622835981,True,0.3980485575086561,0.3,0.3,46,0
8600,0.09980505,0.007591658271849155,-0.8695712829008698,0.06484375,0.09980504900109127,0.0,-790777.8387548123,0.0,1.0,4873.774972718359,True,0.3980504900109127,0.3,0.3,46,0
8664,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1003377.3420658456,0.0,1.0,4609.31495727222,True,0.39815627401709114,0.3,0.3,46,0
8700,0.99805796,0.007591658271849155,-0.8695712829008698,0.06484375,0.9980579427799312,0.0,10383878.766559683,0.0,1.0,4855.143050172179,True,0.3980579427799311,0.3,0.3,46,0
8800,0.09981443,0.007591658271849155,-0.8695712829008698,0.06484375,0.09981442705003463,0.0,-419449.79334689124,0.0,1.0,4639.323749134339,True,0.3981442705003463,0.3,0.3,46,0
8829,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1001800.4028475035,0.0,1.0,4660.442913295879,True,0.39813582283468163,0.3,0.3,46,0
8900,0.9981279,0.007591658271849155,-0.8695712829008698,0.06484375,0.9981278783143386,0.0,3723698.937114488,0.0,1.0,4680.304214153535,True,0.3981278783143386,0.3,0.3,46,0
8996,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1001354.4522709846,0.0,1.0,4546.68385594213,True,0.39818132645762316,0.3,0.3,46,0
9000,0.7261898,0.007591658271849155,-0.8695712829008698,0.06484375,0.7261898158753906,1.0,18935037.363924753,374.13000864028925,0.18102340880127307,12291.95908238899,True,0.3950832163670444,0.29154585676629635,0.03956074274204983,47,5
9100,0.099805795,0.007591658271849155,-0.8695712829008698,0.06484375,0.0998057971152196,0.0,-926657.4816474627,0.0,1.0,4855.072119509991,True,0.39805797115219604,0.3,0.3,47,0
9115,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1004274.0076153348,0.0,1.0,4858.759344541658,True,0.39805649626218337,0.3,0.3,47,0
9200,0.09981411,0.007591658271849155,-0.8695712829008698,0.06484375,0.0998141074569024,0.0,-738256.8846630356,0.0,1.0,4647.313577440177,True,0.3981410745690239,0.3,0.3,47,0
9267,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1004447.1638076898,0.0,1.0,4488.883489867016,True,0.39820444660405324,0.3,0.3,47,0
9300,0.6926528,0.007591658271849155,-0.8695712829008698,0.06484375,0.6926528265504754,1.0,10595548.423861451,99.52801741361617,0.514580839346871,376884.58354900946,True,0.24924616658039622,0.2976668206310743,0.14573983933900492,48,4
9372,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1000082.7488794841,0.0,1.0,4728.912920361219,True,0.39810843483185554,0.3,0.3,48,0
9400,0.7820759,0.007591658271849155,-0.8695712829008698,0.06484375,0.7820758929646792,1.0,13167506.03784977,18.929308099746702,0.7334656875219473,331677.37030220573,True,0.2673290518791177,0.29959632586256635,0.2151505152229951,49,3
9500,0.09981772,0.007591658271849155,-0.8695712829008698,0.06484375,0.09981772377880574,0.0,-874563.877103809,0.0,1.0,4556.905529856631,True,0.39817723778805736,0.3,0.3,49,0
9600,0.09982021,0.007591658271849155,-0.8695712829008698,0.06484375,0.09982020809630426,0.0,-615216.5031782866,0.0,1.0,4494.797592393624,True,0.3982020809630426,0.3,0.3,49,0
9613,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1000480.0523291123,0.0,1.0,4495.589148607217,True,0.3982017643405571,0.3,0.3,49,0
9700,0.99804926,0.007591658271849155,-0.8695712829008698,0.06484375,0.9980492358615414,0.0,170838.61420359416,0.0,1.0,4876.9103461465675,True,0.3980492358615414,0.3,0.3,49,0
9729,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1003371.4503695192,0.0,1.0,4861.42849172547,True,0.39805542860330984,0.3,0.3,49,0
9800,0.5146928,0.007591658271849155,-0.8695712829008698,0.06484375,0.5146927806864903,1.0,2046605.4624208473,200.10413804054252,0.05099139829107413,451963.7623030814,True,0.21921449507876745,0.2954782856077229,0.0,50,5
9844,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1004461.5484474483,0.0,1.0,4744.928082904381,True,0.39810202876683826,0.3,0.3,50,0
9900,0.9981189,0.007591658271849155,-0.8695712829008698,0.06484375,0.9981189011183043,0.0,5679304.548880814,0.0,1.0,4702.747204239622,True,0.39811890111830417,0.3,0.3,50,0
9998,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1000107.3874060496,0.0,1.0,4639.101649408677,True,0.3981443593402365,0.3,0.3,50,0
10000,0.41714343,0.007591658271849155,-0.8695712829008698,0.06484375,0.417143441468256,1.0,19846832.846906263,2235.717138671874,0.05603669618078265,576583.5766436004,True,0.16936656934255986,0.2477768721256961,0.0,51,2
10100,0.09980625,0.007591658271849155,-0.8695712829008698,0.06484375,0.09980624997700459,0.0,-913838.8823577266,0.0,1.0,4843.750574885734,True,0.3980624997700457,0.3,0.3,51,0
10117,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1003655.8969861432,0.0,1.0,4846.30012565133,True,0.3980614799497395,0.3,0.3,51,0
10200,0.99815285,0.007591658271849155,-0.8695712829008698,0.06484375,0.9981528482909139,0.0,731870.3903818626,0.0,1.0,4617.879272715523,True,0.3981528482909138,0.3,0.3,51,0
10215,0.0,0.007591658271849155,-0.8695712829008698,0.06484375,0.0,0.0,-1000880.1552824676,0.0,1.0,4808.282639100391,True,0.3980766869443599,0.3,0.3,51,0
10300,0.08838153,0.0056654476,-0.9114584535360336,0.046826171875,0.08838152774724378,1.0,-871493.3713333327,0.0,1.0,290461.8063189059,True,0.2838152774724376,0.3,0.3,52,2
10333,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1000175.140774106,19.01737491607666,0.7337773006370859,4792.5649191688435,True,0.3980829740323325,0.2995944478068059,0.2152497152547788,52,0
10400,0.81927246,0.0056654476,-0.9114584535360336,0.046826171875,0.8192724336252084,1.0,5961405.907233204,0.0,1.0,451818.9159369792,True,0.21927243362520832,0.3,0.3,53,5
10500,0.09982098,0.0056654476,-0.9114584535360336,0.046826171875,0.09982098152190436,0.0,-929121.9215235059,0.0,1.0,4475.461952391576,True,0.3982098152190434,0.3,0.3,53,0
10540,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1000779.7186351431,0.0,1.0,4694.480262041151,True,0.3981222078951836,0.3,0.3,53,0
10600,0.99816215,0.0056654476,-0.9114584535360336,0.046826171875,0.9981621697018517,0.0,3153483.3108326364,0.0,1.0,4594.575745370713,True,0.39816216970185175,0.3,0.3,53,0
10641,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1002379.8671683162,0.0,1.0,4821.9011257797,True,0.39807123954968815,0.3,0.3,53,0
10700,0.8837997,0.0056654476,-0.9114584535360336,0.046826171875,0.8837996988909615,1.0,10353633.072994864,0.0,1.0,290500.7527725962,True,0.2837996988909615,0.3,0.3,54,2
10784,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1004125.7015355835,0.0,1.0,4551.347995158855,True,0.39817946080193645,0.3,0.3,54,0
10800,0.5845743,0.0056654476,-0.9114584535360336,0.046826171875,0.5845742985021134,1.0,13610301.427794956,645.7502747344972,0.10630239620759295,290704.44565456494,True,0.28371822173817407,0.2848620392765656,0.01599403748737377,55,2
10900,0.099806875,0.0056654476,-0.9114584535360336,0.046826171875,0.09980687149208037,0.0,-809085.4656468878,0.0,1.0,4828.212697990902,True,0.39806871492080365,0.3,0.3,55,0
10985,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1003114.4097840517,0.0,1.0,4613.895317972538,True,0.398154441872811,0.3,0.3,55,0
11000,0.7093714,0.0056654476,-0.9114584535360336,0.046826171875,0.709371403970998,1.0,14919396.881643636,158.47150058746334,0.514580839346871,331633.69263585354,True,0.2673465229456586,0.29628504168633446,0.14573983933900492,56,3
11100,0.09980585,0.0056654476,-0.9114584535360336,0.046826171875,0.09980584755798377,0.0,-895170.3602268271,0.0,1.0,4853.8110504060905,True,0.3980584755798376,0.3,0.3,56,0
11142,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1001743.8019968309,0.0,1.0,4574.045484116476,True,0.39817038180635345,0.3,0.3,56,0
11200,0.99816406,0.0056654476,-0.9114584535360336,0.046826171875,0.9981640445725217,0.0,6380932.993018403,0.0,1.0,4589.888568695753,True,0.3981640445725217,0.3,0.3,56,0
11269,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1002547.6686419579,0.0,1.0,4815.934993099392,True,0.39807362600276025,0.3,0.3,56,0
11300,0.85513616,0.0056654476,-0.9114584535360336,0.046826171875,0.8551361352491079,0.0,11523703.313544068,86.25510633468627,0.5566208030801351,4794.112619838317,True,0.3980823549520647,0.29805091009341383,0.15900287020362938,56,0
11383,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1001841.5942845712,0.0,1.0,4856.680820543169,True,0.39805732767178276,0.3,0.3,56,0
11400,0.69232583,0.0056654476,-0.9114584535360336,0.046826171875,0.6923258111052164,1.0,14173575.889901662,114.09055347442626,0.5146370803444378,376891.27817351476,True,0.2492434887305941,0.29733500921906225,0.14574731315556005,57,4
11500,0.09980738,0.0056654476,-0.9114584535360336,0.046826171875,0.09980738208708323,0.0,-868114.2908145159,0.0,1.0,4815.447822919716,True,0.3980738208708321,0.3,0.3,57,0
11538,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1001769.5356447323,0.0,1.0,4510.791701020842,True,0.39819568331959165,0.3,0.3,57,0
11600,0.9981181,0.0056654476,-0.9114584535360336,0.046826171875,0.9981181131223704,0.0,5162748.780702199,0.0,1.0,4704.717194074168,True,0.39811811312237033,0.3,0.3,57,0
11700,0.09981559,0.0056654476,-0.9114584535360336,0.046826171875,0.09981559452277373,0.0,-981840.5012794092,0.0,1.0,4610.136930657021,True,0.39815594522773723,0.3,0.3,57,0
11704,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,1.0,-1000342.80488982,0.0,1.0,4671.892818440017,True,0.398131242872624,0.3,0.3,58,4
11800,0.6,0.0056654476,-0.9114584535360336,0.046826171875,0.6,1.0,90523.5211044983,0.0,1.0,1184878.9251315412,True,0.0,0.3,0.3,59,6
11900,0.09980709,0.0056654476,-0.9114584535360336,0.046826171875,0.0998070899202326,0.0,-909919.4701433489,0.0,1.0,4822.751994185044,True,0.398070899202326,0.3,0.3,59,0
11918,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1004206.9518170217,0.0,1.0,4824.1606053314235,True,0.39807033575786743,0.3,0.3,59,0
12000,0.9981897,0.0056654476,-0.9114584535360336,0.046826171875,0.9981896751530843,0.0,3648791.9448179984,0.0,1.0,4525.812117289481,True,0.39818967515308423,0.3,0.3,59,0
12080,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1001544.477681328,0.0,1.0,4570.306493577629,True,0.398171877402569,0.3,0.3,59,0
12100,0.92649496,0.0056654476,-0.9114584535360336,0.046826171875,0.9264949854730875,0.0,14424949.337069467,5.52963656783104,0.7751646705735088,4813.800618385298,True,0.39807447975264587,0.2998703718380714,0.22855013388237022,59,0
12200,0.099805534,0.0056654476,-0.9114584535360336,0.046826171875,0.0998055345733287,0.0,-744869.4728147632,0.0,1.0,4861.635666782271,True,0.3980553457332871,0.3,0.3,59,0
12231,0.0,0.0056654476,-0.9114584535360336,0.046826171875,0.0,0.0,-1000123.6488804052,0.0,1.0,4599.657953246014,True,0.3981601368187016,0.3,0.3,59,0
12300,0.9981348,0.0074595,-0.8972274666652084,0.0802734375,0.9981347816572379,0.0,4459347.491682691,0.0,1.0,4663.045856905577,True,0.3981347816572378,0.3,0.3,59,0
12358,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1000529.1421386222,0.0,1.0,4864.555119901915,True,0.39805417795203923,0.3,0.3,59,0
12400,0.86733353,0.0074595,-0.8972274666652084,0.0802734375,0.8673335301046681,1.0,8918757.19988073,0.0,1.0,331666.17473832954,True,0.26733353010466815,0.3,0.3,60,3
12500,0.0998156,0.0074595,-0.8972274666652084,0.0802734375,0.09981559905669168,0.0,-262781.2238443441,0.0,1.0,4610.0235827082115,True,0.39815599056691675,0.3,0.3,60,0
12600,0.09981235,0.0074595,-0.8972274666652084,0.0802734375,0.09981234832941124,0.0,-972930.4922158516,0.0,1.0,4691.291764719113,True,0.39812348329411235,0.3,0.3,60,0
12606,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1001078.2428041659,0.0,1.0,4691.291764719113,True,0.39812348329411235,0.3,0.3,60,0
12700,0.91251546,0.0074595,-0.8972274666652084,0.0802734375,0.9125154821966233,0.0,4848741.473711792,39.87897340774536,0.7337773006370859,4709.499892220837,True,0.3981162000431117,0.2991495668987328,0.2152497152547788,60,0
12765,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1003601.7334706974,0.0,1.0,4512.719828683846,True,0.3981949120685265,0.3,0.3,60,0
12800,0.76206326,0.0074595,-0.8972274666652084,0.0802734375,0.7620632914469228,1.0,10226354.906369973,0.0,1.0,594841.7713826931,True,0.16206329144692277,0.3,0.3,61,6
12900,0.099815,0.0074595,-0.8972274666652084,0.0802734375,0.09981500435212808,0.0,-770104.8874966239,0.0,1.0,4624.8911967983295,True,0.3981500435212807,0.3,0.3,61,0
12976,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1003652.7324673571,0.0,1.0,4590.05827311566,True,0.39816397669075376,0.3,0.3,61,0
13000,0.9129881,0.0074595,-0.8972274666652084,0.0802734375,0.9129881397462735,0.0,12951072.05948665,18.979419631958006,0.7337146903422159,4811.694251988719,True,0.39807532229920456,0.2995628116256135,0.2153500058214554,61,0
13100,0.09980767,0.0074595,-0.8972274666652084,0.0802734375,0.09980767443686211,0.0,-824085.5158206039,0.0,1.0,4808.1390784473715,True,0.39807674436862106,0.3,0.3,61,0
13180,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1002141.960498002,0.0,1.0,4860.526655606472,True,0.3980557893377574,0.3,0.3,61,0
13200,0.30737352,0.0074595,-0.8972274666652084,0.0802734375,0.30737352990634886,1.0,14694433.876933893,11602.420446777342,0.05568966549703714,290699.1274691962,True,0.2837203490123215,0.02365318089402737,0.0,62,2
13300,0.91020143,0.0074595,-0.8972274666652084,0.0802734375,0.9102014395658842,1.0,2368688.9408685477,32.41062013626099,0.7336342494717044,11010.724407117865,True,0.3955957102371529,0.299228042819083,0.21537768650964823,63,4
13366,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1001945.2762950178,0.0,1.0,4851.513865909436,True,0.39805939445363625,0.3,0.3,63,0
13400,0.9958767,0.0074595,-0.8972274666652084,0.0802734375,0.9958767493152432,1.0,11635659.723537186,0.0,1.0,10308.126711892308,True,0.3958767493152431,0.3,0.3,64,3
13500,0.9981207,0.0074595,-0.8972274666652084,0.0802734375,0.9981206989413163,0.0,21079.922010690098,0.0,1.0,4698.2526467094385,True,0.39812069894131624,0.3,0.3,64,0
13527,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1000447.9297791241,0.0,1.0,4699.339528941399,True,0.39812026418842344,0.3,0.3,64,0
13600,0.99816716,0.0074595,-0.8972274666652084,0.0802734375,0.9981671668781977,0.0,3389860.0672406484,0.0,1.0,4582.082804505761,True,0.3981671668781977,0.3,0.3,64,0
13700,0.07003973,0.0074595,-0.8972274666652084,0.0802734375,0.07003972995300846,1.0,-616039.2755150342,0.0,1.0,749006.7511747886,True,0.10039729953008458,0.3,0.3,65,4
13721,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1002642.0494633281,0.0,1.0,4805.644267366347,True,0.3980777422930535,0.3,0.3,65,0
13800,0.9981469,0.0074595,-0.8972274666652084,0.0802734375,0.9981468619718723,0.0,539011.5877674115,0.0,1.0,4632.845070319394,True,0.39814686197187227,0.3,0.3,65,0
13900,0.099805705,0.0074595,-0.8972274666652084,0.0802734375,0.09980570829879416,0.0,-896680.3119375288,0.0,1.0,4857.292530146272,True,0.3980570829879415,0.3,0.3,65,0
13922,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1003540.7476007476,0.0,1.0,4857.292530146272,True,0.3980570829879415,0.3,0.3,65,0
14000,0.99820435,0.0074595,-0.8972274666652084,0.0802734375,0.998204329533372,0.0,3729891.552240924,0.0,1.0,4489.1761665697995,True,0.3982043295333721,0.3,0.3,65,0
14088,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1001802.485847187,0.0,1.0,4646.705001323078,True,0.39814131799947083,0.3,0.3,65,0
14100,0.6920169,0.0074595,-0.8972274666652084,0.0802734375,0.6920169234903886,0.0,17589515.387362402,956.6345759201054,0.10656955714404673,4831.6382895309725,True,0.39806734468418764,0.27796405141787167,0.015985527388329212,65,0
14200,0.86735815,0.0074595,-0.8972274666652084,0.0802734375,0.8673581323570896,1.0,3295395.8084570398,0.0,1.0,331604.6691072762,True,0.2673581323570895,0.3,0.3,66,3
14294,0.0,0.0074595,-0.8972274666652084,0.0802734375,0.0,0.0,-1004838.5651801766,0.0,1.0,4854.604338081981,True,0.39805815826476726,0.3,0.3,66,0
14300,0.50464594,0.0074595,-0.8972274666652084,0.0802734375,0.5046459643510491,1.0,18899305.630786207,1026.3959242343906,0.05762192954310187,433664.4560176914,True,0.22653421759292344,0.27811174675812567,0.0,67,2
14400,0.91212994,0.008290721,-0.7599356438033282,0.110009765625,0.9121299474556466,0.0,4240335.401779525,56.61807052612305,0.7337773006370859,4780.918945359654,True,0.39808763242185613,0.2987925997790117,0.2152497152547788,67,0
14500,0.08411237,0.008290721,-0.7599356438033282,0.110009765625,0.08411236952175788,0.0,-590978.4401270179,105.20596117973326,0.5139422410088268,4748.470320004691,True,0.39810061187199813,0.29775644596155765,0.14526663738402296,67,0
14540,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1000947.0474026195,0.0,1.0,4703.31616989016,True,0.39811867353204394,0.3,0.3,67,0
14600,0.91376114,0.008290721,-0.7599356438033282,0.110009765625,0.9137611388153195,0.0,8348539.478350972,2.8827405405044555,0.7346110343890978,4571.330511242244,True,0.3981714677955031,0.2999326633386348,0.21565700768118162,67,0
14700,0.099815436,0.008290721,-0.7599356438033282,0.110009765625,0.0998154367083563,0.0,-680035.2227664402,0.0,1.0,4614.082291092721,True,0.39815436708356294,0.3,0.3,67,0
14708,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1002808.6856901268,0.0,1.0,4610.640010081712,True,0.3981557439959673,0.3,0.3,67,0
14800,0.6321111,0.008290721,-0.7599356438033282,0.110009765625,0.6321110498354097,1.0,7363354.171260125,63.498144094944,0.5559470091043094,562933.5380276098,True,0.17482658478895607,0.2986458797959706,0.15863858525048294,68,4
14900,0.09980767,0.008290721,-0.7599356438033282,0.110009765625,0.09980767508817719,0.0,-292656.5440208779,0.0,1.0,4808.1227955704135,True,0.39807675088177186,0.3,0.3,68,0
14997,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1004215.3308311033,0.0,1.0,4845.56465842161,True,0.3980617741366314,0.3,0.3,68,0
15000,0.3801621,0.008290721,-0.7599356438033282,0.110009765625,0.38016210370614634,1.0,19587643.517066147,1571.7921100425715,0.10656955714404673,749043.5104330987,True,0.10038259582676053,0.2637939804910566,0.015985527388329212,69,4
15100,0.9980714,0.008290721,-0.7599356438033282,0.110009765625,0.9980714020827246,0.0,5813285.313163702,0.0,1.0,4821.494793188629,True,0.39807140208272457,0.3,0.3,69,0
15200,0.099805914,0.008290721,-0.7599356438033282,0.110009765625,0.09980591590389075,0.0,-900683.642079588,0.0,1.0,4852.102402731595,True,0.3980591590389074,0.3,0.3,69,0
15280,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1002593.3968724853,0.0,1.0,4845.259032146765,True,0.39806189638714135,0.3,0.3,69,0
15300,0.9132319,0.008290721,-0.7599356438033282,0.110009765625,0.9132319107090708,0.0,15103482.864168141,5.815438194274903,0.7336519436182249,4841.170217905002,True,0.39806353191283805,0.2998685896711685,0.21529978912506434,69,0
15400,0.99805313,0.008290721,-0.7599356438033282,0.110009765625,0.9980531600227187,0.0,2015240.6698319402,0.0,1.0,4867.099943203573,True,0.3980531600227186,0.3,0.3,69,0
15489,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1002522.2609194341,0.0,1.0,4709.391576757273,True,0.3981162433692971,0.3,0.3,69,0
15500,0.8673232,0.008290721,-0.7599356438033282,0.110009765625,0.8673231920852029,1.0,14983866.911851484,0.0,1.0,331692.0197869925,True,0.267323192085203,0.3,0.3,70,3
15600,0.998073,0.008290721,-0.7599356438033282,0.110009765625,0.9980730098667776,0.0,2370276.138008715,0.0,1.0,4817.4753330558915,True,0.3980730098667777,0.3,0.3,70,0
15700,0.09980944,0.008290721,-0.7599356438033282,0.110009765625,0.09980943729274323,0.0,-929662.4132093345,0.0,1.0,4764.067681419364,True,0.39809437292743227,0.3,0.3,70,0
15800,0.064034946,0.008290721,-0.7599356438033282,0.110009765625,0.06403494525786026,1.0,-926081.2212786574,0.0,1.0,899126.3685534936,True,0.04034945257860256,0.3,0.3,71,5
15817,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1002197.1666880499,0.0,1.0,4477.408553493617,True,0.39820903657860257,0.3,0.3,71,0
15900,0.9981386,0.008290721,-0.7599356438033282,0.110009765625,0.998138612890489,0.0,8032420.601973703,0.0,1.0,4653.467773777725,True,0.3981386128904889,0.3,0.3,71,0
15985,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1001752.4993209929,0.0,1.0,4653.67799623843,True,0.3981385288015047,0.3,0.3,71,0
16000,0.30485955,0.008290721,-0.7599356438033282,0.110009765625,0.304859562032857,1.0,16771866.448226906,12340.443640136717,0.05662080307550083,290714.5668943189,True,0.28371417324227244,0.021145388790584595,0.0,72,2
16100,0.99806106,0.008290721,-0.7599356438033282,0.110009765625,0.9980610720435894,0.0,1518493.6274615217,0.0,1.0,4847.319891026366,True,0.3980610720435895,0.3,0.3,72,0
16144,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1000530.3603301918,0.0,1.0,4727.30203056306,True,0.39810907918777483,0.3,0.3,72,0
16200,0.99812907,0.008290721,-0.7599356438033282,0.110009765625,0.9981290854217839,0.0,5304768.105151411,0.0,1.0,4677.2864455405,True,0.3981290854217838,0.3,0.3,72,0
16300,0.09981644,0.008290721,-0.7599356438033282,0.110009765625,0.09981644347502444,0.0,-852710.1894569956,0.0,1.0,4588.913124389426,True,0.3981644347502442,0.3,0.3,72,0
16353,0.0,0.008290721,-0.7599356438033282,0.110009765625,0.0,0.0,-1001092.4292378951,0.0,1.0,4873.261345693747,True,0.3980506954617225,0.3,0.3,72,0
16400,0.99567395,0.01083485,-0.7072451738640666,0.0744140625,0.9956739514306274,1.0,10841380.897516744,0.0,1.0,10815.121423431454,True,0.39567395143062745,0.3,0.3,73,4
16500,0.99814737,0.01083485,-0.7072451738640666,0.0744140625,0.9981473708984561,0.0,4022830.5926905517,0.0,1.0,4631.572753859908,True,0.39814737089845603,0.3,0.3,73,0
16600,0.09981522,0.01083485,-0.7072451738640666,0.0744140625,0.09981521928884302,0.0,-736972.3318080974,0.0,1.0,4619.517778924835,True,0.39815219288843007,0.3,0.3,73,0
16635,0.0,0.01083485,-0.7072451738640666,0.0744140625,0.0,0.0,-1004595.274813182,0.0,1.0,4824.40639168877,True,0.3980702374433245,0.3,0.3,73,0
16700,0.8674494,0.01083485,-0.7072451738640666,0.0744140625,0.8674493799129803,1.0,8380527.523144872,0.0,1.0,331376.55021754943,True,0.26744937991298023,0.3,0.3,74,3
16800,0.09981608,0.01083485,-0.7072451738640666,0.0744140625,0.09981607429896891,0.0,-930117.9743534215,0.0,1.0,4598.14252577729,True,0.3981607429896891,0.3,0.3,74,0
16833,0.0,0.01083485,-0.7072451738640666,0.0744140625,0.0,0.0,-1002093.3243662722,0.0,1.0,4743.552220093821,True,0.3981025791119625,0.3,0.3,74,0
16900,0.86743444,0.01083485,-0.7072451738640666,0.0744140625,0.867434444260057,1.0,10914517.027857818,0.0,1.0,331413.8893498572,True,0.2674344442600571,0.3,0.3,75,3
17000,0.08192258,0.01083485,-0.7072451738640666,0.0744140625,0.08192258596392299,1.0,-88411.02370339935,0.0,1.0,451935.350901925,True,0.21922585963923,0.3,0.3,76,5
17100,0.09980633,0.01083485,-0.7072451738640666,0.0744140625,0.09980633335700516,0.0,-493765.9025998324,0.0,1.0,4841.66607487143,True,0.3980633335700514,0.3,0.3,76,0
17159,0.0,0.01083485,-0.7072451738640666,0.0744140625,0.0,0.0,-1001982.470923351,0.0,1.0,4490.752580330054,True,0.398203698967868,0.3,0.3,76,0
17200,0.6821955,0.01083485,-0.7072451738640666,0.0744140625,0.6821954719681573,1.0,13301243.42498977,65.9058709192276,0.5738783865038111,452099.4831379525,True,0.21916020674481898,0.2984605339087185,0.1645747313146198,77,5
17255,0.0,0.01083485,-0.7072451738640666,0.0744140625,0.0,,,,,,False,,,,77,0
17300,0.7004449,0.01083485,-0.7072451738640666,0.0744140625,0.7004448615144188,1.0,11245758.99322599,0.0,1.0,748887.8462139531,True,0.10044486151441877,0.3,0.3,78,4
17400,0.9981284,0.01083485,-0.7072451738640666,0.0744140625,0.9981284354978268,0.0,1512597.0244681195,0.0,1.0,4678.911255433346,True,0.3981284354978267,0.3,0.3,78,0
17500,0.099813975,0.01083485,-0.7072451738640666,0.0744140625,0.0998139751468271,0.0,-858045.8018284517,0.0,1.0,4650.621329322221,True,0.39813975146827113,0.3,0.3,78,0
17538,0.0,0.01083485,-0.7072451738640666,0.0744140625,0.0,0.0,-1001659.2887399881,0.0,1.0,4840.579331234455,True,0.3980637682675062,0.3,0.3,78,0
17600,0.99815416,0.01083485,-0.7072451738640666,0.0744140625,0.9981541629702846,0.0,12137510.57181577,0.0,1.0,4614.592574288411,True,0.39815416297028466,0.3,0.3,78,0
17700,0.998147,0.01083485,-0.7072451738640666,0.0744140625,0.9981469846259952,0.0,2988308.3408369403,0.0,1.0,4632.538435012299,True,0.39814698462599507,0.3,0.3,78,0
17753,0.0,0.01083485,-0.7072451738640666,0.0744140625,0.0,0.0,-1001238.6236305491,0.0,1.0,4835.260292863175,True,0.39806589588285474,0.3,0.3,78,0
