timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_success
7352,,,,,0.5975518436306513,36749.29070761615,0.0,0.9955963459887576,1,,4160655.006234987,False,True
7392,,,,,0.9999981856395942,59.03965765171826,1.0,0.9999999877358539,0,,3842787.6078406596,False,True
7432,,,,,0.9999981869831421,59.01636150425535,1.0,0.9999999898323502,0,,6687921.900373639,False,True
7432,,,,,0.9999981869720989,59.01636150425535,1.0,0.9999999898323502,0,,6394124.517672668,False,True
7616,,,,,0.9999981658844233,59.66060287287019,1.0,0.9999999853643,0,,767917.6608971237,False,True
7616,,,,,0.9999981768592984,59.367270801141146,1.0,0.9999999919595381,0,,7466544.130928051,False,True
7616,,,,,0.9999981486925347,60.21927910228701,1.0,0.9999999851708343,0,,5846793.324546839,False,True
7616,,,,,0.9999981768592984,59.367270801141146,1.0,0.9999999919595381,0,,5741248.604869828,False,True
7632,,,,,0.9775973094659589,730469.2836270294,1.0,0.9999999859386656,1,,4623905.715527371,False,True
7672,,,,,0.9999981536847378,60.08344128815909,1.0,0.999999987925307,0,,4342728.568183008,False,True
7712,,,,,0.9999981612468286,59.82134028565664,1.0,0.9999999863373359,0,,7187862.884012135,False,True
7712,,,,,0.9999981612356347,59.82134028565664,1.0,0.9999999863373359,0,,6894065.501311164,False,True
7888,,,,,0.9920826639454593,258155.15330732998,1.0,0.9999999922519369,1,,1267858.000294251,False,True
7888,,,,,0.9999981798835191,59.150630429946,1.0,0.9999999798932044,0,,7966484.7636572495,False,True
7888,,,,,0.9999981768592984,59.367270801141146,1.0,0.9999999919595381,0,,6346733.105267737,False,True
7888,,,,,0.9851565817838546,483989.15063042997,1.0,0.9999999798932044,1,,6241189.237599026,False,True
7912,,,,,0.9910932065237557,290417.5516670333,1.0,0.9999999738092877,1,,4393436.431900341,False,True
7952,,,,,0.9999981707410002,59.50660610392306,1.0,0.9999999858098532,0,,4842668.484741719,False,True
7992,,,,,0.9999981564802815,60.00935180092855,1.0,0.9999999896691962,0,,7687803.0626718495,False,True
7992,,,,,0.9999981564690522,60.00935180092855,1.0,0.9999999896691962,0,,7394005.679970879,False,True
8160,,,,,0.9999981752929149,59.411898876396194,1.0,0.999999991301015,0,,1509702.846986921,False,True
8160,,,,,0.9999981780220127,59.2976799490118,1.0,0.9999999887210044,0,,8466425.61302682,False,True
8160,,,,,0.9999981798835191,59.150630429946,1.0,0.9999999798932044,0,,6846673.737996936,False,True
8160,,,,,0.9999981780220127,59.2976799490118,1.0,0.9999999887210044,0,,6257200.086968596,False,True
8192,,,,,0.9999981693398146,59.481652112525985,1.0,0.9999999785880095,0,,4603018.880233308,False,True
8232,,,,,0.9999981648103857,59.65867572222336,1.0,0.9999999815871629,0,,5342608.978135616,False,True
8272,,,,,0.9999981732191299,59.417120389638626,1.0,0.9999999849217489,0,,8187743.053320048,False,True
8272,,,,,0.9999981732080115,59.417120389638626,1.0,0.9999999849217489,0,,7893945.670619078,False,True
8432,,,,,0.9999981675590411,59.50321499269912,1.0,0.9999999748562075,0,,8966366.31534687,False,True
8432,,,,,0.9999981780220127,59.2976799490118,1.0,0.9999999887210044,0,,7346614.5873665055,False,True
8432,,,,,0.9999981675590411,59.50321499269912,1.0,0.9999999748562075,0,,6757140.7892886475,False,True
8440,,,,,0.9814878461828541,603613.1337151219,1.0,0.9999999834310639,1,,2009643.4350880447,False,True
8472,,,,,0.9999981725794849,59.44837204072542,1.0,0.9999999859847004,0,,5102959.398581196,False,True
8512,,,,,0.9999981868658576,58.928405472284794,1.0,0.9999999804501265,0,,5842549.319459894,False,True
8552,,,,,0.9999981633124323,59.79047862474806,1.0,0.9999999900677049,0,,8687683.636199659,False,True
8552,,,,,0.9999981633012441,59.79047862474806,1.0,0.9999999900677049,0,,8393886.253498688,False,True
8704,,,,,0.9999981773176256,59.34660496086502,1.0,0.9999999913746337,0,,9466306.812131878,False,True
8704,,,,,0.963151327094764,59.34660496086502,1.0,0.8771771572984283,0,,7846555.289686557,False,True
8704,,,,,0.9999981773176256,59.34660496086502,1.0,0.9999999913746337,0,,7257081.286073655,False,True
8720,,,,,0.9755835991982797,796128.9418126371,1.0,0.9999999849232546,1,,1906030.301372923,False,True
8752,,,,,0.9999981659217495,59.56162220329233,1.0,0.9999999753697738,0,,5602899.950209155,False,True
8792,,,,,0.9999981957700284,58.69100069683611,1.0,0.9999999858608871,0,,6342490.391054422,False,True
8832,,,,,0.999998171207368,59.44671867081417,1.0,0.9999999812416976,0,,9187623.845721034,False,True
8832,,,,,0.999998171196244,59.44671867081417,1.0,0.9999999812416976,0,,8893826.463020064,False,True
8976,,,,,0.9999981529674891,60.07331464723259,1.0,0.9999999844987877,0,,9966247.465526918,False,True
8976,,,,,0.9999981773176256,59.34660496086502,1.0,0.9999999913746337,0,,8346495.943081596,False,True
8976,,,,,0.9999981529674891,60.07331464723259,1.0,0.9999999844987877,0,,7757021.939468694,False,True
9000,,,,,0.9999981824956525,59.05890925708273,1.0,0.9999999792241334,0,,1609901.3595602857,False,True
9032,,,,,0.9999981685315897,59.55975891161717,1.0,0.9999999838787577,0,,6102840.388586951,False,True
9072,,,,,0.9999981456043059,60.270842825784165,1.0,0.9999999801485291,0,,6842431.700053724,False,True
9112,,,,,0.999998146090089,60.241616628534764,1.0,0.9999999787795729,0,,9687564.399002364,False,True
9112,,,,,0.9999981460788163,60.241616628534764,1.0,0.9999999787795729,0,,9393767.016301394,False,True
9248,,,,,0.9999981552738164,59.97263936104556,1.0,0.9999999818945465,0,,10466187.39221227,False,True
9248,,,,,0.9999981529674891,60.07331464723259,1.0,0.9999999844987877,0,,8846436.596476635,False,True
9248,,,,,0.9999981552738164,59.97263936104556,1.0,0.9999999818945465,0,,8256961.866154047,False,True
9280,,,,,0.9999981730668597,59.43607872127832,1.0,0.999999986352728,0,,2109842.3006510288,False,True
9312,,,,,0.9999981781540868,59.25477255044843,1.0,0.9999999847750983,0,,6602780.82882804,False,True
9352,,,,,0.9755836134351771,796128.5127550337,1.0,0.9999999885171673,1,,7342371.4292108985,False,True
9400,,,,,0.9871065651377507,420407.35759897705,1.0,0.9999999800710684,1,,10187504.157385735,False,True
