timesteps,total_reward,kl_divergence,clip_fraction,entropy_loss,step_reward,cost_of_intervention,pressure_deficit,demand_satisfaction,pipe_changes,downgraded_pipes,budget_before_step,budget_exceeded,simulation_error
17136,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09765934613124773,763201.1220226487,1.0,0.9999999866042624,3,,500000.0,True,
17136,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981886653033,58.967506766059195,1.0,0.9999999904450836,0,,1354581.9024032052,False,
17136,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9977476985951694,73439.27402412194,1.0,1.0,1,,1196456.9424187269,False,
17136,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981786612926,59.274024121944436,1.0,0.9999999884339259,0,,10577931.18730986,False,
17288,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9717991420706142,919526.2694729636,1.0,0.9999999912597198,2,,1924501.0949954279,False,
17288,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981774000953,59.35973965909691,1.0,0.9999999929927309,0,,500000.0,False,
17352,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9914889913922968,277512.5999057026,1.0,0.999999988841925,1,,9277999.602784978,False,
17408,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981805588027,59.22183958458835,1.0,0.9999999894241527,0,,1118635.6761296908,False,
17408,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09758382694585388,787825.2070518484,1.0,0.9999999919748664,3,,500000.0,True,
17408,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9970298529818722,96845.43158927977,1.0,0.9999999842324097,1,,1854522.934896439,False,
17408,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9782304983635046,709823.2612399249,1.0,0.9999999787770637,1,,1623017.668394605,False,
17408,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981639836188,59.76548124955366,1.0,0.9999999897498388,0,,11077871.913285738,False,
17560,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9920826606269451,258155.192276552,1.0,0.9999999843628288,1,,1504974.8255224642,False,
17560,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9841671417676143,516251.24586740247,1.0,0.9999999929996712,1,,999940.6402603409,False,
17640,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981923957404,58.82132790675092,1.0,0.9999999879365661,0,,9500487.002879275,False,
17680,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9878280700817452,396881.6750465886,1.0,0.9999999764162822,1,,1618576.4542901062,False,
17680,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9849561235138835,490525.40602844354,1.0,0.9999999847500154,2,,500000.0,False,
17680,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981708889412,59.477163477086165,1.0,0.9999999832925693,0,,2257677.503307159,False,
17680,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9970298607994428,96845.1426581462,1.0,0.9999999811281923,1,,1413194.40715468,False,
17680,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981689451807,59.53521466078778,1.0,0.999999982748305,0,,11577812.147804487,False,
17832,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998191642524,58.820969358352876,1.0,0.9999999853890061,0,,1746819.6332459121,False,
17832,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9816935292758104,596906.5626991591,1.0,0.9999999832951855,3,,983689.3943929384,False,
17928,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981603135757,59.81104831586742,1.0,0.9999999821747942,0,,10000428.181551369,False,
17952,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9953487639349685,59.80286525856212,1.0,0.9845019934094257,0,,1721694.7792435177,False,
17952,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9886196048666599,371072.7267963379,1.0,0.9999999838818323,1,,509474.59397155646,False,
17952,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981627257626,59.74081194792158,1.0,0.9999999830346634,0,,2757618.026143682,False,
17952,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9762516057664583,774347.8028652585,1.0,0.9999999914882453,2,,1816349.264496534,False,
17952,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981936748079,58.73697131595079,1.0,0.999999983576255,0,,12077752.612589827,False,
18104,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981905779598,58.92173914768963,1.0,0.9999999921421191,0,,2246760.812276554,False,
18104,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981618206275,59.74731354143226,1.0,0.999999980682716,0,,886782.8316937792,False,
18216,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981982040107,58.615090383892685,1.0,0.9999999862138763,0,,10500368.370503053,False,
18224,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9977569554818533,59.07333327320389,1.0,0.9925292239859062,0,,2221634.9763782592,False,
18224,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09757568943928324,790478.5159439689,1.0,0.9999999885905184,2,,638401.8671752185,True,
18224,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981853763616,59.07333327320389,1.0,0.9999999903007799,0,,1542001.4616312752,False,
18224,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.99999817262865,59.54912247085328,1.0,0.9999999964483264,0,,12577693.87561851,False,
18232,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9912856649806885,284142.36146003404,1.0,0.999999989935282,1,,3257558.2853317345,False,
18376,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981704796121,59.60624927773453,1.0,0.99999999512486,0,,2746701.8905374063,False,
18376,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9782304865796694,709823.6527808093,1.0,0.9999999828804294,1,,1386723.0843802379,False,
18496,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9947547368380347,11.88354320412159,1.0,0.9825170043106207,0,,2721575.903044986,False,
18496,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981814600877,59.22577300259274,1.0,0.9999999928302321,0,,500000.0,False,
18496,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981721186917,59.38341422050009,1.0,0.9999999778080132,0,,2041942.388298002,False,
18496,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981963849706,58.61049657504632,1.0,0.9999999796806618,0,,13077634.326496039,False,
18504,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981733945315,59.4062599869429,1.0,0.9999999843966083,0,,11000309.75541267,False,
18512,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9794180727503997,671100.9809020034,1.0,0.9999999922683822,1,,3473415.9238717007,False,
18648,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981569418701,60.00254788912208,1.0,0.9999999905127105,0,,1176899.4315994284,False,
18656,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9891442285340535,353966.75859814417,1.0,0.9999999938536754,1,,3246642.2842881284,False,
18768,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9936675757314873,58.87876392415844,1.0,0.9788979382605957,0,,3221564.019501782,False,
18768,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981770974844,59.35535276788247,1.0,0.9999999915351149,0,,999940.7742269974,False,
18768,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981905072423,58.87876392415844,1.0,0.9999999875129585,0,,2541883.0048837815,False,
18768,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998168880087,59.45415609884356,1.0,0.999999974244737,0,,13577575.715999464,False,
18792,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981898833061,58.874508347717374,1.0,0.9999999849984034,0,,11500250.349152682,False,
18792,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998156520842,59.93036020199995,1.0,0.9999999817290461,0,,3302314.9429696975,False,
18920,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.980209366975799,645299.6606028728,1.0,0.9999999853643,2,,1676839.4290515394,False,
18936,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981650796902,59.69246248135043,1.0,0.9999999859386656,0,,3392675.525689984,False,
19040,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9970298508192177,96845.55980267475,1.0,0.9999999907580486,1,,3721505.1407378577,False,
19040,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9920826507477195,258155.56631461845,1.0,0.9999999885574137,1,,1499881.4188742295,False,
19040,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981869881488,58.98350989889102,1.0,0.9999999864907912,0,,3041824.126119857,False,
19040,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.8893987410670096,58.98350989889102,1.0,0.6313351667538145,0,,14077516.261843365,False,
19072,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981795925521,59.20914313230915,1.0,0.9999999849049801,0,,3802255.0126094953,False,
19080,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981633417944,59.6542627201236,1.0,0.9999999762407187,0,,12000191.474644335,False,
19192,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981835089089,59.15330732996625,1.0,0.9999999922519369,0,,1531539.7684486667,False,
19216,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9858703928628607,460714.31428017135,1.0,0.9999999738092877,1,,3892615.8332275026,False,
19312,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981579722474,59.808594104325074,1.0,0.9999999741193464,0,,4124659.580935183,False,
19312,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981614384629,59.75153781834068,1.0,0.9999999798402348,0,,1741725.8525596112,False,
19312,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981624096805,59.91706915004591,1.0,1.0,0,,3541765.142609958,False,
19312,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9615642762656119,59.91706915004591,1.0,0.8718870461865943,0,,14577457.278333467,False,
19352,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981802294229,59.23697071477847,1.0,0.9999999898726863,0,,4302195.803466363,False,
19368,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981733261231,59.363503409689564,1.0,0.9999999797975904,0,,12500131.820381615,False,
19464,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9915879357567496,274286.4118988764,1.0,0.999999991301015,1,,2031480.6151413368,False,
19496,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9775973137260834,730469.0728166606,1.0,0.9999999785880095,1,,3931901.5189473312,False,
19584,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981776050307,59.329132384153255,1.0,0.9999999905467519,0,,4624599.772341078,False,
19584,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981882400618,58.88167855702433,1.0,0.9999999802534917,0,,2241666.1010217927,False,
19584,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9915879267177271,274286.6680559481,1.0,0.9999999860610846,1,,4041705.225540808,False,
19584,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.8884124805545115,59.66805594812585,1.0,0.6280477016930597,0,,15077397.361264316,False,
19632,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981822448277,59.10677364270826,1.0,0.9999999832807019,0,,4802136.566495648,False,
19656,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981710439066,59.48201181245152,1.0,0.9999999843052754,0,,13000072.456878206,False,
19744,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9881685187578187,385780.9554118939,1.0,0.9999999834310639,1,,2257194.2032424603,False,
19776,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981725794849,59.44837204072542,1.0,0.9999999859847004,0,,3701432.4461306706,False,
19856,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981641078026,59.861698097415164,1.0,1.0,0,,5124540.443208694,False,
19856,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981839841345,59.04603421136052,1.0,0.9999999828690885,0,,2741607.2193432357,False,
19856,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981621708266,59.861698097415164,1.0,0.9999999935432573,0,,4267418.55748486,False,
19856,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9706786982150957,59.861698097415164,1.0,0.9022684470243104,0,,15577337.693208368,False,
19912,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981727861287,59.422560007263705,1.0,0.9999999840344341,0,,5302077.459722005,False,
19944,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998156314428,59.99033657028467,1.0,0.999999987172878,0,,13500012.974866394,False,
20024,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9846003882479744,502124.59150872205,1.0,0.9999999849232546,1,,2371413.2478305665,False,
20056,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9910932066865873,290417.56162220327,1.0,0.9999999753697738,1,,4201372.99775863,False,
20128,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9960131525829785,58.99699487653765,1.0,0.9867165398522756,0,,5624480.581510597,False,
20128,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9871354720480036,419464.8730238036,1.0,0.9999999865720004,1,,3241548.1733090244,False,
20128,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981906273421,58.99699487653765,1.0,1.0,0,,4767358.695786762,False,
20128,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9013115417556167,58.99699487653765,1.0,0.6710445037610694,0,,16077277.831510272,False,
20192,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998181516961,59.15149471058002,1.0,0.9999999854262989,0,,5802018.0371619975,False,
20232,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981822158679,59.01098109038292,1.0,0.9999999733918378,0,,13999952.984529823,False,
20304,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9920826629322028,258155.0589092571,1.0,0.9999999792241334,1,,2369288.6563218446,False,
20336,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981685315897,59.55975891161717,1.0,0.9999999838787577,0,,4410955.436136426,False,
20400,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981831602325,59.24046837277473,1.0,1.0,0,,6124421.584515721,False,
20400,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981819663728,59.159844246582026,1.0,0.9999999877779758,0,,3322083.300285221,False,
20400,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981745614231,59.384994690255525,1.0,0.9999999861120225,0,,5267299.698791886,False,
20400,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981777831815,59.24046837277473,1.0,0.9999999820764969,0,,16577218.834515395,False,
20472,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981735735768,59.333447149106085,1.0,0.9999999775492849,0,,6301958.885667287,False,
20520,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998210428491,58.24704380122516,1.0,0.9999999893368685,0,,14499893.973548733,False,
20584,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981730668597,59.43607872127832,1.0,0.999999986352728,0,,2611133.5974125876,False,
20616,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981781540868,59.25477255044843,1.0,0.9999999847750983,0,,4910895.876377515,False,
20672,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998172319123,59.40699167934957,1.0,0.9999999808862714,0,,3822024.1404409744,False,
20672,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9914890013711137,277512.2502786739,1.0,0.9999999850504431,1,,5767240.313797195,False,
20672,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981955222661,58.63747502454805,1.0,0.9999999795629777,0,,17077159.59404702,False,
20752,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981749111784,59.40440773469068,1.0,0.9999999892622325,0,,6801899.552220138,False,
20824,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9770360092177779,748771.2354823129,1.0,0.9999999896431339,2,,14999835.726504931,False,
20864,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9814878264764846,603613.756594606,1.0,0.9999999814199204,1,,3111074.1613338664,False,
20896,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981679214105,59.565228341949705,1.0,0.9999999824039648,0,,5410836.621604964,False,
20944,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.059832867309887405,4382486.872665411,0.9589620549948144,0.16383295172117415,19,,1500000.0,True,
20944,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981721794915,59.47507850790649,1.0,0.9999999873813261,0,,4321964.733449295,False,
20944,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981749744995,59.38997203395253,1.0,0.9999999879977759,0,,5989728.063518521,False,
20944,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981607684099,59.798988075740255,1.0,0.9999999824578674,0,,17577100.956571996,False,
21032,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981869831625,59.01636150425535,1.0,0.9999999898323502,0,,7301840.147812403,False,
21096,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.0526709089791417,5171312.192429016,0.900209848175704,0.08407858878449362,21,,1500000.0,True,
21144,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981856395942,59.03965765171826,1.0,0.9999999877358539,0,,3007460.4047392607,False,
21176,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981759991305,59.315388383950236,1.0,0.9999999837886465,0,,5910777.056376622,False,
21216,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.0675427953464452,4252916.300417655,0.9953577459834845,0.3590570102425863,15,,500000.0,True,
21216,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981781200395,59.21542257246352,1.0,0.9999999806386174,0,,4821905.258370787,False,
21216,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981603074001,59.887271515757924,1.0,0.9999999899461968,0,,6489668.673546487,False,
21216,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981814191456,59.19813297007945,1.0,0.9999999898684441,0,,18077041.157583922,False,
21312,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981612468491,59.82134028565664,1.0,0.9999999863373359,0,,7801781.131450899,False,
21368,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.07045837373063026,2465155.1128215394,0.980351684210995,0.29348881592478937,10,,500000.0,True,
21424,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981536847378,60.08344128815909,1.0,0.999999987925307,0,,3507401.3650816088,False,
21456,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998157291131,59.92377101958454,1.0,0.9999999836233929,0,,6410717.740988238,False,
21488,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.08411645026231734,1635852.148878557,0.9984669784450693,0.6398249692702164,6,,500000.0,True,
21488,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981741626807,59.422969084009615,1.0,0.9999999886648283,0,,5321846.042948214,False,
21488,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981822123186,59.09379648020761,1.0,0.9999999818459164,0,,6989608.786274971,False,
21488,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981838765293,59.07642984910308,1.0,0.9999999856180548,0,,18576981.959450953,False,
21592,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.999998156480302,60.00935180092855,1.0,0.9999999896691962,0,,8301721.310110614,False,
21640,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.07635546115112886,2598251.3641683646,0.9961539618511654,0.4825950758909165,9,,500000.0,True,
21704,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981707410002,59.50660610392306,1.0,0.9999999858098532,0,,4007341.2816403206,False,
21736,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981668379867,59.73448422997814,1.0,0.9999999960955228,0,,6910657.817217218,False,
21760,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09630333545742652,1205346.260147364,1.0,0.9999999791739898,6,,500000.0,True,
21760,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981893197729,58.89666903321462,1.0,0.9999999853849998,0,,5821786.61997913,False,
21760,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981878742158,58.962413556684496,1.0,0.9999999872876765,0,,7489549.692478491,False,
21760,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981706385364,59.46203807066489,1.0,0.9999999809120064,0,,19076922.883021105,False,
21872,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981732191503,59.417120389638626,1.0,0.9999999849217489,0,,8801661.300758813,False,
21912,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09578888603765486,1373089.5126696005,1.0,0.9999999908801325,4,,500000.0,True,
21984,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981648103857,59.65867572222336,1.0,0.9999999815871629,0,,4507281.775034217,False,
22016,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9737780188557128,855002.2934170654,1.0,0.9999999835577255,1,,7410598.082732988,False,
22032,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09611208531897875,1267705.936461103,1.0,0.9999999826646483,4,,500000.0,True,
22032,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9878280622260989,396882.10259200446,1.0,0.9999999918217946,1,,6321727.723310097,False,
22032,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981579152698,59.90184334059008,1.0,0.9999999834621022,0,,7989490.730064934,False,
22032,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981790416312,59.308779591699455,1.0,0.9999999932547615,0,,19576863.420983035,False,
22152,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981633124528,59.79047862474806,1.0,0.9999999900677049,0,,9301601.883638423,False,
22184,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09801189063993523,648249.3570799287,1.0,0.9999999909929855,1,,500000.0,True,
22264,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981868658576,58.928405472284794,1.0,0.9999999804501265,0,,5007222.116358495,False,
22296,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981618777662,59.81983163565329,1.0,0.9999999882864898,0,,7055595.789315922,False,
22304,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09450438995688631,1791916.2619231534,1.0,0.9999999772254317,4,,500000.0,True,
22304,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981638854429,59.6891789380327,1.0,0.9999999816219091,0,,6424845.620718093,False,
22304,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981647762449,59.73185792096237,1.0,0.9999999889544687,0,,8489430.828221593,False,
22304,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.04790292781433478,5119377.3924290165,0.7694371659150561,0.09420018336320754,19,,1500000.0,True,
22432,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981712073884,59.44671867081417,1.0,0.9999999812416976,0,,9801542.093159799,False,
22456,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09166433748390479,2717953.2510768757,1.0,0.9999999844386579,6,,500000.0,True,
22544,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981957700284,58.69100069683611,1.0,0.9999999858608871,0,,5507163.187953023,False,
22576,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09632272657677296,1199023.615522239,1.0,0.9999999880492698,2,,500000.0,True,
22576,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981553792442,59.91831141618426,1.0,0.9999999766920457,0,,6924785.931539155,False,
22576,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981574147635,59.83357386622953,1.0,0.999999974814583,0,,8989371.096363673,False,
22576,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.06531636806638406,2186672.1128215394,0.950976087385049,0.13278687074295692,8,,500000.0,True,
22576,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981691449967,59.50869985011284,1.0,0.9999999807036976,0,,7555535.969484286,False,
22712,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981460901096,60.241616628534764,1.0,0.9999999787795729,0,,10301482.646441128,False,
22728,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981692747162,59.505314858918695,1.0,0.9999999807897246,0,,500000.0,False,
22824,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981456043059,60.270842825784165,1.0,0.9999999801485291,0,,6007104.496952326,False,
22848,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.07194560835691227,564644.2641683643,0.9918906607519289,0.13338945173766023,2,,500000.0,True,
22848,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981387906149,60.48879358782124,1.0,0.9999999797168067,0,,7424726.013227738,False,
22848,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981456710546,60.285737345868,1.0,0.9999999818934014,0,,9489311.262789806,False,
22848,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.06760876837339348,2012715.2641683642,0.991911710029584,0.1368358368719857,6,,500000.0,True,
22856,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981695800697,59.49383517491151,1.0,0.9999999806343305,0,,8055476.460784436,False,
23000,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9915879332177633,274286.49714170647,1.0,0.9999999891945847,1,,999940.4946851411,False,
23000,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9887217111788764,367743.381834021,1.0,0.9999999800710684,1,,10801422.404824499,False,
23104,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9755836134351771,796128.5127550337,1.0,0.9999999885171673,1,,6507044.2261095,False,
23120,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981486925347,60.21927910228701,1.0,0.9999999851708343,0,,7924665.52443415,False,
23120,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981440705348,60.37042019488116,1.0,0.9999999852154333,0,,9989250.977052461,False,
23120,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09796829739326479,662463.5126696005,1.0,0.9999999908801325,3,,500000.0,True,
23136,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981855691054,59.04520806660675,1.0,0.9999999880681223,0,,8555416.966949262,False,
23272,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9652688370704161,1132455.5457672805,1.0,0.9999999876807584,2,,1225653.9975434346,False,
23288,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9871065548242014,420407.7853647123,1.0,0.9999999889421897,1,,10933679.022990478,False,
23384,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981794264277,59.26058482606984,1.0,0.9999999896106074,0,,6210915.7133544665,False,
23392,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.05524745307598303,5041414.27266541,0.9024170370866148,0.15374108762427738,19,,1500000.0,True,
23392,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981768592984,59.367270801141146,1.0,0.9999999919595381,0,,8424605.305155048,False,
23392,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9999981868386503,58.951150527490014,1.0,0.9999999826843758,0,,10489190.606632266,False,
23392,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.8413551344641652,274286.3570799287,0.9998023189120582,0.49948755381471416,1,,500000.0,False,
23424,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.9794748419253045,669249.9182040867,1.0,0.9999999930142629,1,,9055357.921741195,False,
23544,,0.007760931737720966,0.041070556640625,-1.9388047649059446,0.09695001683501799,994487.3014504919,1.0,0.9999999803549998,3,,593198.4517761541,True,
