timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand,action_taken
9261,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1003173.8178707431,0.0,1.0,4717.747101648062,True,0.3981129011593408,0.3,0.3,48,0
9300,0.84922403,0.006319389678537846,-0.8080053610727191,0.05302734375,0.8492240194145346,1,5574747.513741873,0.0,1.0,376939.95146366354,True,0.2492240194145346,0.3,0.3,49,4
9322,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1002102.3690381618,0.0,1.0,4640.929352296886,True,0.3981436282590813,0.3,0.3,49,0
9400,0.8193063,0.006319389678537846,-0.8080053610727191,0.05302734375,0.8193063005938965,1,3086061.9659295976,0.0,1.0,451734.2485152586,True,0.21930630059389655,0.3,0.3,50,5
9443,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1002631.8502217727,0.0,1.0,4690.297765433128,True,0.3981238808938268,0.3,0.3,50,0
9500,0.8674039,0.006319389678537846,-0.8080053610727191,0.05302734375,0.8674039537114073,1,3392017.85346819,0.0,1.0,331490.1157214815,True,0.2674039537114074,0.3,0.3,51,3
9550,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1002210.3663618324,0.0,1.0,4855.914496666497,True,0.39805763420133344,0.3,0.3,51,0
9600,0.998221,0.006319389678537846,-0.8080053610727191,0.05302734375,0.9982209597487237,0,6940590.50878209,0.0,1.0,4447.6006281907285,True,0.39822095974872374,0.3,0.3,51,0
9700,0.09982035,0.006319389678537846,-0.8080053610727191,0.05302734375,0.09982035673852895,0,-923108.5403490493,0.0,1.0,4491.081536776553,True,0.3982035673852894,0.3,0.3,51,0
9718,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1003948.0080110263,0.0,1.0,4491.081536776553,True,0.3982035673852894,0.3,0.3,51,0
9800,0.9981916,0.006319389678537846,-0.8080053610727191,0.05302734375,0.9981915695694779,0,653697.3312316885,0.0,1.0,4521.076076305371,True,0.3981915695694779,0.3,0.3,51,0
9822,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1001636.6157475999,0.0,1.0,4829.256624046099,True,0.3980682973503816,0.3,0.3,51,0
9900,0.08192368,0.006319389678537846,-0.8080053610727191,0.05302734375,0.08192367997276057,1,-606705.3351012297,0.0,1.0,451908.00068098586,True,0.21923679972760565,0.3,0.3,52,5
9934,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1001252.6665919055,0.0,1.0,4848.371868933041,True,0.3980606512524268,0.3,0.3,52,0
10000,0.9134585,0.006319389678537846,-0.8080053610727191,0.05302734375,0.9134585066549867,0,4179930.482959824,16.092223806381224,0.7346110343890978,4556.524718115477,True,0.3981773901127538,0.2996241088610513,0.21565700768118162,52,0
10045,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,0,-1000415.8702690322,0.0,1.0,4847.36665563348,True,0.39806105333774666,0.3,0.3,52,0
10100,0.998176,0.006319389678537846,-0.8080053610727191,0.05302734375,0.9981759606303207,0,6460313.468290511,0.0,1.0,4560.098424198684,True,0.39817596063032057,0.3,0.3,52,0
10200,0.09982074,0.006319389678537846,-0.8080053610727191,0.05302734375,0.09982073836101034,0,-957284.238301378,0.0,1.0,4481.540974741864,True,0.39820738361010327,0.3,0.3,52,0
10210,0.0,0.006319389678537846,-0.8080053610727191,0.05302734375,0.0,1,-1002197.9839436207,0.0,1.0,4579.876869565452,True,0.39816804925217386,0.3,0.3,53,6
10300,0.9980833,0.0075229825,-0.8978106549009681,0.047021484375,0.9980832840527263,0,833916.2081016932,0.0,1.0,4791.789868184631,True,0.3980832840527262,0.3,0.3,53,0
10312,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1004739.4671063754,0.0,1.0,4791.162217999212,True,0.3980835351128003,0.3,0.3,53,0
10400,0.68936354,0.0075229825,-0.8978106549009681,0.047021484375,0.6893635094246137,0,3163996.383253519,378.4079760551452,0.05489143285236234,4799.78456161791,True,0.39808008617535284,0.2912834232492608,0.0,53,0
10477,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1003735.8651697573,0.0,1.0,4498.740024497296,True,0.39820050399020107,0.3,0.3,53,0
10500,0.81911635,0.0075229825,-0.8978106549009681,0.047021484375,0.8191163465279343,1,11746071.339396538,0.0,1.0,452209.13368016446,True,0.2191163465279342,0.3,0.3,54,5
10600,0.09980375,0.0075229825,-0.8978106549009681,0.047021484375,0.0998037529740538,1,-856152.0944236,0.0,1.0,4906.175648655422,True,0.39803752974053785,0.3,0.3,55,5
10673,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1000896.1458608249,0.0,1.0,4799.299038271933,True,0.39808028038469123,0.3,0.3,55,0
10700,0.85558844,0.0075229825,-0.8978106549009681,0.047021484375,0.8555884213992949,0,10107600.65178152,66.06268918991088,0.5566208030801351,4804.107577905757,True,0.39807835696883775,0.29850719422682787,0.15900287020362938,55,0
10800,0.09981859,0.0075229825,-0.8978106549009681,0.047021484375,0.09981858852082422,0,-947910.4839251337,0.0,1.0,4535.286979395012,True,0.39818588520824205,0.3,0.3,55,0
10831,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1000781.761347786,0.0,1.0,4439.61637122886,True,0.3982241534515085,0.3,0.3,55,0
10900,0.8675531,0.0075229825,-0.8978106549009681,0.047021484375,0.8675531389638214,1,4124114.202307721,0.0,1.0,331117.1525904466,True,0.2675531389638214,0.3,0.3,56,3
10957,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1001574.2892188093,0.0,1.0,4487.106949274245,True,0.3982051572202903,0.3,0.3,56,0
11000,0.9980737,0.0075229825,-0.8978106549009681,0.047021484375,0.9980736932021121,0,6557266.740567443,0.0,1.0,4815.7669947197,True,0.3980736932021121,0.3,0.3,56,0
11100,0.09982617,0.0075229825,-0.8978106549009681,0.047021484375,0.09982616879968734,0,-723056.8363918813,0.0,1.0,4345.780007816784,True,0.3982616879968733,0.3,0.3,56,0
11200,0.09982758,0.0075229825,-0.8978106549009681,0.047021484375,0.09982758258582736,0,-975315.4588093339,0.0,1.0,4310.435354316375,True,0.3982758258582735,0.3,0.3,56,0
11206,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1001178.0709352321,0.0,1.0,4310.435354316375,True,0.3982758258582735,0.3,0.3,56,0
11300,0.99807215,0.0075229825,-0.8978106549009681,0.047021484375,0.9980721284226712,0,3180490.777696491,0.0,1.0,4819.678943321856,True,0.3980721284226713,0.3,0.3,56,0
11400,0.0998072,0.0075229825,-0.8978106549009681,0.047021484375,0.09980720124627743,0,-992621.3087330037,0.0,1.0,4819.968843064299,True,0.3980720124627743,0.3,0.3,56,0
11402,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1002261.2464191322,0.0,1.0,4819.968843064299,True,0.3980720124627743,0.3,0.3,56,0
11500,0.99814254,0.0075229825,-0.8978106549009681,0.047021484375,0.99814251635667,0,3737959.58528036,0.0,1.0,4643.709108325119,True,0.39814251635667,0.3,0.3,56,0
11540,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1000152.9040869697,0.0,1.0,4289.437878031123,True,0.39828422484878756,0.3,0.3,56,0
11600,0.99812126,0.0075229825,-0.8978106549009681,0.047021484375,0.9981212524420515,0,5825006.638902143,0.0,1.0,4696.868894871135,True,0.3981212524420516,0.3,0.3,56,0
11700,0.09981841,0.0075229825,-0.8978106549009681,0.047021484375,0.09981841033102641,0,-894346.5936389389,0.0,1.0,4539.741724339837,True,0.3981841033102641,0.3,0.3,56,0
11742,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1001362.9321618758,0.0,1.0,4845.898264814005,True,0.39806164069407446,0.3,0.3,56,0
11800,0.8673938,0.0075229825,-0.8978106549009681,0.047021484375,0.8673937715035862,1,4021440.842479101,0.0,1.0,331515.5712410347,True,0.2673937715035861,0.3,0.3,57,3
11869,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1003768.3989630817,0.0,1.0,4822.471821067387,True,0.39807101127157307,0.3,0.3,57,0
11900,0.99807674,0.0075229825,-0.8978106549009681,0.047021484375,0.9980767591613899,0,9577668.764256125,0.0,1.0,4808.102096525502,True,0.39807675916138985,0.3,0.3,57,0
12000,0.09981828,0.0075229825,-0.8978106549009681,0.047021484375,0.09981828159543349,0,-661407.383827671,0.0,1.0,4542.960114162818,True,0.3981828159543349,0.3,0.3,57,0
12100,0.09981494,0.0075229825,-0.8978106549009681,0.047021484375,0.09981493583115933,0,-950431.7840051469,0.0,1.0,4626.604221017203,True,0.39814935831159315,0.3,0.3,57,0
12111,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1001324.4304363363,0.0,1.0,4626.604221017203,True,0.39814935831159315,0.3,0.3,57,0
12200,0.09980562,0.0075229825,-0.8978106549009681,0.047021484375,0.09980562618278875,0,-600206.3441579647,0.0,1.0,4859.34543028162,True,0.39805626182788734,0.3,0.3,57,0
12216,0.0,0.0075229825,-0.8978106549009681,0.047021484375,0.0,0,-1004738.9047340495,0.0,1.0,4853.371957650059,True,0.39805865121694,0.3,0.3,57,0
12300,0.8493701,0.006642726,-0.7651813417673111,0.05927734375,0.8493701141222674,1,1351359.1422589957,0.0,1.0,376574.7146943315,True,0.24937011412226742,0.3,0.3,58,4
12384,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1000921.4803115501,0.0,1.0,4528.975109410658,True,0.3981884099562358,0.3,0.3,58,0
12400,0.72243506,0.006642726,-0.7651813417673111,0.05927734375,0.7224350847576317,0,14788186.298044914,290.60672891378397,0.15399539730249978,4831.638316136287,True,0.3980673446735455,0.2933059131489102,0.03106182693517612,58,0
12500,0.9981607,0.006642726,-0.7651813417673111,0.05927734375,0.9981606997998407,0,1859509.0674317258,0.0,1.0,4598.250500398639,True,0.3981606997998406,0.3,0.3,58,0
12584,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1001551.6429941021,0.0,1.0,4616.3041778573015,True,0.3981534783288571,0.3,0.3,58,0
12600,0.9848862,0.006642726,-0.7651813417673111,0.05927734375,0.9848862429829329,0,14395032.342176525,1.0653764081001282,0.9586003841638515,4829.255815214343,True,0.3980682976739143,0.2999751143436564,0.2868428309653622,58,0
12700,0.84927,0.006642726,-0.7651813417673111,0.05927734375,0.849270015756743,1,2171016.580274326,0.0,1.0,376824.96060814254,True,0.249270015756743,0.3,0.3,59,4
12800,0.09981958,0.006642726,-0.7651813417673111,0.05927734375,0.09981957465059699,0,-880463.5677771177,0.0,1.0,4510.6337350752565,True,0.39819574650596995,0.3,0.3,59,0
12827,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1002250.6786241493,0.0,1.0,4510.6337350752565,True,0.39819574650596995,0.3,0.3,59,0
12900,0.99815995,0.006642726,-0.7651813417673111,0.05927734375,0.9981599607833211,0,4862971.614308119,0.0,1.0,4600.098041697131,True,0.39815996078332117,0.3,0.3,59,0
12986,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1001881.3167430318,0.0,1.0,4153.584547477407,True,0.39833856618100905,0.3,0.3,59,0
13000,0.8191346,0.006642726,-0.7651813417673111,0.05927734375,0.8191345861141248,1,14215224.540305119,0.0,1.0,452163.5347146877,True,0.21913458611412492,0.3,0.3,60,5
13100,0.09980524,0.006642726,-0.7651813417673111,0.05927734375,0.09980524521712444,0,-857123.9631141158,0.0,1.0,4868.869571888933,True,0.39805245217124446,0.3,0.3,60,0
13151,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1003067.1367333466,0.0,1.0,4630.584690655412,True,0.39814776612373787,0.3,0.3,60,0
13200,0.99816394,0.006642726,-0.7651813417673111,0.05927734375,0.998163941661204,0,6569016.267621426,0.0,1.0,4590.145846990192,True,0.39816394166120395,0.3,0.3,60,0
13300,0.9981368,0.006642726,-0.7651813417673111,0.05927734375,0.9981367940258425,0,250712.85942667897,0.0,1.0,4658.01493539377,True,0.3981367940258425,0.3,0.3,60,0
13316,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1003988.5172896823,0.0,1.0,4670.154257586807,True,0.3981319382969653,0.3,0.3,60,0
13400,0.9981859,0.006642726,-0.7651813417673111,0.05927734375,0.9981859010328364,0,4779199.119212665,0.0,1.0,4535.247417908847,True,0.39818590103283646,0.3,0.3,60,0
13500,0.09980744,0.006642726,-0.7651813417673111,0.05927734375,0.09980744011706043,0,-756240.9147427004,0.0,1.0,4813.997073489739,True,0.3980744011706041,0.3,0.3,60,0
13571,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1002765.1103709919,0.0,1.0,4689.857839843314,True,0.3981240568640627,0.3,0.3,60,0
13600,0.76207054,0.006642726,-0.7651813417673111,0.05927734375,0.762070507045368,1,9021688.751635488,0.0,1.0,594823.7323865799,True,0.16207050704536807,0.3,0.3,61,6
13700,0.09981025,0.006642726,-0.7651813417673111,0.05927734375,0.09981025274012162,0,-218287.7040883419,0.0,1.0,4743.68149695991,True,0.39810252740121604,0.3,0.3,61,0
13781,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1004091.9747333302,0.0,1.0,4844.325697687606,True,0.398062269720925,0.3,0.3,61,0
13800,0.72161704,0.006642726,-0.7651813417673111,0.05927734375,0.7216170413193703,0,16380766.507403653,361.17503882408135,0.15667761817630438,4827.544689137297,True,0.3980689821243451,0.29156347200132776,0.0319845871936975,61,0
13900,0.08673336,0.006642726,-0.7651813417673111,0.05927734375,0.08673336011028264,1,-914549.744874921,0.0,1.0,331665.9972429343,True,0.2673336011028263,0.3,0.3,62,3
13939,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1004385.9378518821,0.0,1.0,4580.892157889382,True,0.3981676431368443,0.3,0.3,62,0
14000,0.9981197,0.006642726,-0.7651813417673111,0.05927734375,0.9981197257984407,0,5379651.747462927,0.0,1.0,4700.685503898593,True,0.39811972579844057,0.3,0.3,62,0
14094,0.0,0.006642726,-0.7651813417673111,0.05927734375,0.0,0,-1000396.4901241551,0.0,1.0,4685.450607779154,True,0.3981258197568884,0.3,0.3,62,0
14100,0.558161,0.006642726,-0.7651813417673111,0.05927734375,0.5581609912761318,1,16799155.202755287,49.273883266448976,0.7334656875219473,889846.8527405721,True,0.044061258903771175,0.29894921714936556,0.2151505152229951,63,6
14200,0.9980589,0.006642726,-0.7651813417673111,0.05927734375,0.9980589126034511,0,2214046.7994793835,0.0,1.0,4852.718491372235,True,0.3980589126034511,0.3,0.3,63,0
14300,0.09981486,0.006642726,-0.7651813417673111,0.05927734375,0.099814863766237,0,-924029.9806904646,0.0,1.0,4628.405844075458,True,0.39814863766236985,0.3,0.3,63,0
14339,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1002399.7832030483,0.0,1.0,4557.138330530113,True,0.398177144667788,0.3,0.3,63,0
14400,0.9981344,0.004047521,-0.68368633184582,0.014404296875,0.9981343908129956,0,6834604.831841583,0.0,1.0,4664.022967510902,True,0.3981343908129957,0.3,0.3,63,0
14500,0.09981873,0.004047521,-0.68368633184582,0.014404296875,0.09981872738571299,0,-833115.7450616064,0.0,1.0,4531.815357175634,True,0.39818727385712976,0.3,0.3,63,0
14578,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1001798.3790924662,0.0,1.0,4444.3690742511735,True,0.39822225237029957,0.3,0.3,63,0
14600,0.80384326,0.004047521,-0.68368633184582,0.014404296875,0.8038432316757458,1,14652353.250832228,10.604878149032594,0.8579594621671515,376918.2435924328,True,0.2492327025630269,0.29975228534142856,0.2548582437712903,64,4
14700,0.9980701,0.004047521,-0.68368633184582,0.014404296875,0.998070118632955,0,2966475.3478555214,0.0,1.0,4824.703417612661,True,0.39807011863295494,0.3,0.3,64,0
14774,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1002852.6082920133,0.0,1.0,4835.324884265175,True,0.39806587004629396,0.3,0.3,64,0
14800,0.9980643,0.004047521,-0.68368633184582,0.014404296875,0.998064255004798,0,12304065.51716562,0.0,1.0,4839.362488005159,True,0.3980642550047979,0.3,0.3,64,0
14900,0.09981254,0.004047521,-0.68368633184582,0.014404296875,0.09981253372361557,0,-860299.9608540458,0.0,1.0,4686.656909611243,True,0.3981253372361555,0.3,0.3,64,0
14975,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1001496.7481805198,0.0,1.0,4688.362525608308,True,0.3981246549897567,0.3,0.3,64,0
15000,0.6597465,0.004047521,-0.68368633184582,0.014404296875,0.6597465072486453,0,13843703.913656807,1663.6015419006342,0.05628353938406987,4831.638369450739,True,0.3980673446522197,0.26167916259642554,0.0,64,0
15100,0.99811757,0.004047521,-0.68368633184582,0.014404296875,0.9981175644153182,0,2646250.680453402,0.0,1.0,4706.0889617045505,True,0.3981175644153182,0.3,0.3,64,0
15188,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1002904.2796221657,0.0,1.0,4764.204285370214,True,0.39809431828585196,0.3,0.3,64,0
15200,0.99806273,0.004047521,-0.68368633184582,0.014404296875,0.998062743816875,0,14934746.316670006,0.0,1.0,4843.140457812423,True,0.39806274381687506,0.3,0.3,64,0
15300,0.84923565,0.004047521,-0.68368633184582,0.014404296875,0.8492356495940627,1,970984.6450168809,0.0,1.0,376910.87601484306,True,0.24923564959406277,0.3,0.3,65,4
15330,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,1,-1002485.954928572,0.0,1.0,451926.75050516834,True,0.2192292997979327,0.3,0.3,66,5
15400,0.9981862,0.004047521,-0.68368633184582,0.014404296875,0.9981861681712931,0,6312088.6439452935,0.0,1.0,4534.579571767428,True,0.39818616817129304,0.3,0.3,66,0
15482,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1000451.8256926558,0.0,1.0,4619.840874070316,True,0.3981520636503719,0.3,0.3,66,0
15500,0.7339644,0.004047521,-0.68368633184582,0.014404296875,0.7339643996078542,1,15117433.147557968,24.539888305664064,0.7337724548684613,452141.32271403936,True,0.21914347091438424,0.2994247251919771,0.21539620350149286,67,5
15600,0.9980561,0.004047521,-0.68368633184582,0.014404296875,0.9980561126690382,0,5185440.8619665345,0.0,1.0,4859.718327404841,True,0.39805611266903806,0.3,0.3,67,0
15697,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1003613.018200541,0.0,1.0,4862.920866074543,True,0.3980548316535702,0.3,0.3,67,0
15700,0.44462487,0.004047521,-0.68368633184582,0.014404296875,0.44462485628987836,1,17965450.39706009,673.1659581756594,0.13028247722327324,658481.3342791736,True,0.13660746628833054,0.28449371283979513,0.02352367716175266,68,3
15800,0.9980739,0.004047521,-0.68368633184582,0.014404296875,0.9980738859356972,0,1783281.1695713033,0.0,1.0,4815.285160757224,True,0.39807388593569715,0.3,0.3,68,0
15862,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1004070.9829734268,0.0,1.0,4555.653232237053,True,0.3981777387071052,0.3,0.3,68,0
15900,0.76205826,0.004047521,-0.68368633184582,0.014404296875,0.7620582719517217,1,12214079.761433126,0.0,1.0,594854.3201206959,True,0.16205827195172168,0.3,0.3,69,6
16000,0.9981474,0.004047521,-0.68368633184582,0.014404296875,0.9981474374713488,0,1723011.0847139289,0.0,1.0,4631.406321628157,True,0.39814743747134873,0.3,0.3,69,0
16100,0.099812284,0.004047521,-0.68368633184582,0.014404296875,0.09981228700731133,0,-968314.1265495179,0.0,1.0,4692.824817216629,True,0.39812287007311337,0.3,0.3,69,0
16106,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1003932.4243834004,0.0,1.0,4694.80512741091,True,0.39812207794903565,0.3,0.3,69,0
16200,0.9980696,0.004047521,-0.68368633184582,0.014404296875,0.9980695749743007,0,6001269.519409557,0.0,1.0,4826.062564248315,True,0.3980695749743007,0.3,0.3,69,0
16300,0.09981768,0.004047521,-0.68368633184582,0.014404296875,0.09981767682424857,0,-620211.2387122813,0.0,1.0,4558.079393786122,True,0.39817676824248555,0.3,0.3,69,0
16321,0.0,0.004047521,-0.68368633184582,0.014404296875,0.0,0,-1001808.7034366555,0.0,1.0,4557.970121218674,True,0.39817681195151255,0.3,0.3,69,0
16400,0.9981145,0.009016495,-0.7109923476353288,0.066455078125,0.9981145364668345,1,4577382.0833348995,0.0,1.0,4713.658832913908,True,0.3981145364668345,0.3,0.3,70,3
16500,0.099805936,0.009016495,-0.7109923476353288,0.066455078125,0.0998059371551061,0,-864714.1992443949,0.0,1.0,4851.571122347207,True,0.39805937155106114,0.3,0.3,70,0
16527,0.0,0.009016495,-0.7109923476353288,0.066455078125,0.0,0,-1001909.323744571,0.0,1.0,4851.68844694724,True,0.3980593246212211,0.3,0.3,70,0
16600,0.9981319,0.009016495,-0.7109923476353288,0.066455078125,0.9981318476747483,0,6200157.553566605,0.0,1.0,4670.3808131295,True,0.3981318476747482,0.3,0.3,70,0
16700,0.9980581,0.009016495,-0.7109923476353288,0.066455078125,0.9980580811047679,0,351074.660107315,0.0,1.0,4854.797238080413,True,0.3980580811047678,0.3,0.3,70,0
16800,0.09980604,0.009016495,-0.7109923476353288,0.066455078125,0.09980604402352251,0,-975155.6905522406,0.0,1.0,4848.899411937555,True,0.398060440235225,0.3,0.3,70,0
16806,0.0,0.009016495,-0.7109923476353288,0.066455078125,0.0,0,-1004249.087023866,0.0,1.0,4848.899411937555,True,0.398060440235225,0.3,0.3,70,0
16900,0.9980715,0.009016495,-0.7109923476353288,0.066455078125,0.9980715172679402,0,7267957.982268803,0.0,1.0,4821.206830149762,True,0.3980715172679401,0.3,0.3,70,0
17000,0.09981307,0.009016495,-0.7109923476353288,0.066455078125,0.09981306838468995,0,-792077.8776183934,0.0,1.0,4673.290382751508,True,0.3981306838468994,0.3,0.3,70,0
17092,0.0,0.009016495,-0.7109923476353288,0.066455078125,0.0,0,-1004535.6932338903,0.0,1.0,4632.239014923496,True,0.3981471043940306,0.3,0.3,70,0
17100,0.95845056,0.009016495,-0.7109923476353288,0.066455078125,0.9584505269927999,0,15512996.187493512,4.517088889181614,0.8757150443980897,4840.5448055330235,True,0.3980637820777868,0.2998959494659628,0.26049079544905024,70,0
17200,0.8492331,0.009016495,-0.7109923476353288,0.066455078125,0.8492331145869862,1,6544104.327936123,0.0,1.0,376917.21353253437,True,0.24923311458698627,0.3,0.3,71,4
17300,0.9980643,0.009016495,-0.7109923476353288,0.066455078125,0.9980642981348884,0,983779.7763687035,0.0,1.0,4839.254662779276,True,0.3980642981348883,0.3,0.3,71,0
17323,0.0,0.009016495,-0.7109923476353288,0.066455078125,0.0,0,-1001375.4460117327,0.0,1.0,4635.311146750266,True,0.3981458755412999,0.3,0.3,71,0
17400,0.99812657,0.009016495,-0.7109923476353288,0.066455078125,0.9981265755021393,0,7128632.958663583,0.0,1.0,4683.5612446516325,True,0.39812657550213937,0.3,0.3,71,0
17500,0.09980653,0.009016495,-0.7109923476353288,0.066455078125,0.09980653095077668,0,-794471.340048599,0.0,1.0,4836.726230583366,True,0.39806530950776664,0.3,0.3,71,0
17565,0.0,0.009016495,-0.7109923476353288,0.066455078125,0.0,0,-1003144.4290692019,0.0,1.0,4625.092305867958,True,0.3981499630776528,0.3,0.3,71,0
17600,0.7620524,0.009016495,-0.7109923476353288,0.066455078125,0.7620524168997348,1,10672427.019778108,0.0,1.0,594868.9577506629,True,0.16205241689973482,0.3,0.3,72,6
17700,0.9982315,0.009016495,-0.7109923476353288,0.066455078125,0.9982314632558917,0,4920071.658821095,0.0,1.0,4421.3418602707725,True,0.3982314632558917,0.3,0.3,72,0
17800,0.09982187,0.009016495,-0.7109923476353288,0.066455078125,0.09982187178468732,0,-647365.8546276465,0.0,1.0,4453.2053828172275,True,0.3982187178468731,0.3,0.3,72,0
17900,0.09982417,0.009016495,-0.7109923476353288,0.066455078125,0.09982416995043973,0,-906961.1061431004,0.0,1.0,4395.751239006986,True,0.3982416995043972,0.3,0.3,72,0
17942,0.0,0.009016495,-0.7109923476353288,0.066455078125,0.0,0,-1001789.3149644457,0.0,1.0,4705.043868796462,True,0.3981179824524814,0.3,0.3,72,0
18000,0.99821633,0.009016495,-0.7109923476353288,0.066455078125,0.9982163040660046,0,6924875.079947712,0.0,1.0,4459.239834988579,True,0.3982163040660046,0.3,0.3,72,0
18100,0.9981845,0.009016495,-0.7109923476353288,0.066455078125,0.9981845243339393,0,935739.1000946653,0.0,1.0,4538.689165152042,True,0.39818452433393925,0.3,0.3,72,0
18200,0.09981927,0.009016495,-0.7109923476353288,0.066455078125,0.09981927589280504,0,-836184.1372758964,0.0,1.0,4518.102679874313,True,0.3981927589280503,0.3,0.3,72,0
18276,0.0,0.009016495,-0.7109923476353288,0.066455078125,0.0,0,-1003180.1665975011,0.0,1.0,4521.983259658755,True,0.3981912066961365,0.3,0.3,72,0
18300,0.6902285,0.009016495,-0.7109923476353288,0.066455078125,0.6902285288790316,1,11639409.126583569,10.04801390171051,0.7750496328186683,594864.2263893323,True,0.16205430944426708,0.2997857225777445,0.2283884968570201,73,6
18400,0.9980655,0.009016495,-0.7109923476353288,0.066455078125,0.9980654734149372,0,2569105.215014779,0.0,1.0,4836.316462657109,True,0.39806547341493714,0.3,0.3,73,0
18500,0.09981421,0.003535252,-0.5073028255254031,0.02392578125,0.09981420457000739,0,-703504.6813820787,0.0,1.0,4644.885749815513,True,0.39814204570007383,0.3,0.3,73,0
18600,0.09981583,0.003535252,-0.5073028255254031,0.02392578125,0.09981583030305906,0,-979753.9571197884,0.0,1.0,4604.242423523783,True,0.3981583030305905,0.3,0.3,73,0
18605,0.0,0.003535252,-0.5073028255254031,0.02392578125,0.0,0,-1002775.1692374074,0.0,1.0,4604.242423523783,True,0.3981583030305905,0.3,0.3,73,0
18700,0.9980743,0.003535252,-0.5073028255254031,0.02392578125,0.9980742747702351,0,3970652.83077313,0.0,1.0,4814.313074412408,True,0.39807427477023505,0.3,0.3,73,0
18800,0.0,0.003535252,-0.5073028255254031,0.02392578125,0.0,0,-1003979.2950673162,0.0,1.0,4833.534963168392,True,0.39806658601473266,0.3,0.3,73,0
18900,0.9980501,0.003535252,-0.5073028255254031,0.02392578125,0.9980500997473714,0,3813055.8119735913,0.0,1.0,4874.750631571928,True,0.39805009974737127,0.3,0.3,73,0
19000,0.9980588,0.003535252,-0.5073028255254031,0.02392578125,0.9980588053109163,0,356671.4329075568,0.0,1.0,4852.986722709376,True,0.39805880531091625,0.3,0.3,73,0
19100,0.09980462,0.003535252,-0.5073028255254031,0.02392578125,0.09980461469600682,0,-959735.7551207133,0.0,1.0,4884.632599829805,True,0.39804614696006807,0.3,0.3,73,0
19129,0.0,0.003535252,-0.5073028255254031,0.02392578125,0.0,0,-1001404.8574815894,0.0,1.0,4622.553307694754,True,0.3981509786769221,0.3,0.3,73,0
19200,0.9981454,0.003535252,-0.5073028255254031,0.02392578125,0.9981454070378604,0,9342762.26397186,0.0,1.0,4636.482405349052,True,0.3981454070378604,0.3,0.3,73,0
19300,0.9981441,0.003535252,-0.5073028255254031,0.02392578125,0.9981440826991108,0,4027672.312387223,0.0,1.0,4639.793252223208,True,0.3981440826991107,0.3,0.3,73,0
19400,0.09980547,0.003535252,-0.5073028255254031,0.02392578125,0.09980546742326438,0,-656029.7275888933,0.0,1.0,4863.314418390791,True,0.3980546742326437,0.3,0.3,73,0
